CN,PREV_PLT_C,INVYR,PLOT,LAT,LON,ELEV,ELEV_met,PLOT_cond,STDAGE_cond,FORTYPCD_cond,OWNGRPCD_cond,DSTRBCD_cond,CONDPROP_cond,PLOT_tree,DENS_6plus,DENS_6_12,DENS_12_24,DENS_24_36,DENS_36plus,BALIVE_sqftac,BALIVE_sqmha,BALIVE_sqmha_check,ABCO_met,ABMA_met,CADE_met,JUNIPER_met,PICO_met,PIJE_met,PILA_met,PIMO_met,PIPO_met,PSME_met,QUCH_met,QUKE_met
29880303010497,"""""",2009,93000,39.075346,-120.562585,5700,1737.3600000000001,93e3,115,White fir,10,22,1,93e3,493.1351321966889,237.92620706696317,237.92620706696317,17.282718062762537,0,232.9700564542343,53.48246992008566,53.48246992008566,44.095539954053706,0,8.049160814896569,0,0,0,0,0,1.337769151135389,0,0,0
23839941010900,"""""",2002,68801,38.708735,-120.438014,5100,1554.48,68801,110-16-NA,California mixed conifer-Ponderosa pine-NA,10-10-30,0-0-NA,0.8423-0.0438-0.1139,68801,319.5717667407956,178.4446553002224,104.09271559179639,19.75167778601433,17.282718062762537,194.27585476421478,44.59951942651126,44.59951942651126,7.913293417413053,0,21.237234238305835,0,0,0,9.194424608984631,0,4.1572989003140615,0,0,2.097268261493678
22930162010497,"""""",2008,74171,38.91041,-120.546953,4100,1249.68,74171,150,Canyon live oak,10,0,1,74171,773.2601729676304,684.0378453175191,89.2223276501112,0,0,144.46531409616978,33.1646132264295,33.1646132264295,0,0,0,0,0,0,0,0,2.7202020709201937,0.803702916577141,24.020514564094118,5.62019367483805
40224589010497,"""""",2010,55816,39.047311,-120.233758,7500,2286,55816,124-NA,Red fir-NA,10-10,22-NA,0.9744-0.0256,55816,133.66360266864345,29.740775883370397,59.48155176674079,37.03439584877687,7.406879169755373,152.41487303429474,34.98957757273698,34.98957757273697,0,34.21389440783741,0,0,0,0,0,0.7756831648995617,0,0,0,0
8940469010901,"""""",2006,52491,38.872845,-120.631923,4300,1310.64,52491,100-20,California mixed conifer-Ponderosa pine,40-40,22-0,0.9721-0.0279,52491,341.7924042500618,193.3150432419076,89.2223276501112,37.03439584877687,22.220637509266123,243.31048395914334,55.856301181532615,55.27684539412607,9.894134146960177,0,23.11866347610563,0,0,0,4.772751577837999,0,7.115512667252888,10.375783525969375,0,0
13100282010497,"""""",2005,56398,38.614326,-120.499075,4300,1310.64,56398,80-NA,California mixed conifer-NA,10-10,0-NA,0.9736-0.0264,56398,264.971504818384,148.70387941685198,59.48155176674079,51.84815418828762,4.9379194465035825,184.3778804645807,42.32726126249286,42.32726126249286,12.21158479418091,0,6.79843612866151,0,0,0,4.4740433111142055,0,6.794762332410219,9.27066380575477,0,2.7777708903712472
29880695010497,"""""",2009,86733,38.585611,-120.490682,4500,1371.6000000000001,86733,75,California mixed conifer,10,0,1,86733,483.2026637015073,282.53737089201877,178.4446553002224,17.282718062762537,4.9379194465035825,223.08356327693744,51.212847454359974,51.21284745435997,5.311778520370562,0,32.23505147474202,0,0,0,0,0,13.666017459247383,0,0,0
8939349010901,"""""",2006,78029,38.56169,-120.307082,6100,1859.2800000000002,78029,68-NA,California mixed conifer-NA,10-10,0-NA,0.9773-0.0227,78029,371.6464393377811,223.055819125278,118.96310353348159,27.158556955769708,2.4689597232517912,162.1225280668285,37.218144523245684,37.218144523245684,24.752906770174768,3.137750436384975,6.737435426985263,0,0,2.590051889700679,0,0,0,0,0,0
23656157010900,"""""",2001,66804,38.958172,-120.350082,5700,1737.3600000000001,66804,138,California mixed conifer,10,0,1,66804,113.7986656782802,0,59.48155176674079,27.158556955769708,27.158556955769708,228.2064831207364,52.388905917061216,52.38890591706121,8.741620684005714,0,37.03131498641131,0,0,6.6159702466441885,0,0,0,0,0,0
25153042010900,"""""",2004,77991,38.832193,-120.523011,4100,1249.68,77991,85,California mixed conifer,10,0,1,77991,495.49083271559175,282.53737089201877,163.57426735853718,24.689597232517915,24.689597232517915,337.7213579605759,77.53001670429349,77.53001670429349,13.231332918347555,0,11.05701295372133,0,0,0,0,0,33.55890292701893,12.947969548011626,0,6.734798357194048
22953266010497,"""""",2007,62058,38.606899,-120.241285,6900,2103.12,62058,155,Red fir,10,20,1,62058,351.8381319495923,148.70387941685198,178.4446553002224,12.344798616258958,12.344798616258958,216.60214771283654,49.72492184614046,49.72492184614046,0,42.401252214181945,0,0,0,0,0,7.323669631958514,0,0,0,0
23842611010900,"""""",2002,80501,38.998528,-120.303836,6500,1981.2,80501,70,California mixed conifer,10,50,1,80501,413.7320138374104,282.53737089201877,89.2223276501112,34.565436125525075,7.406879169755373,204.53450253513185,46.954576677985145,46.954576677985145,14.044695691848977,17.412113941307044,0,0,12.29394698386012,3.203820060969006,0,0,0,0,0,0
